go_id	go	gene_id
GB52153	GO:0005730	LOC412931
GB52153	GO:0006364	LOC412931
GB52154	GO:0008318	LOC725592
GB52154	GO:0018342	LOC725592
GB52157	GO:0016021	LOC412099
GB52158	GO:0003810	LOC409425
GB52158	GO:0018149	LOC409425
GB52161	GO:0042302	CPR28
GB52164	GO:0004672	LOC412339
GB52164	GO:0005524	LOC412339
GB52165	GO:0003676	LOC409028
GB52165	GO:0004386	LOC409028
GB52165	GO:0005524	LOC409028
GB52168	GO:0005524	LOC411355
GB52168	GO:0016887	LOC411355
GB52179	GO:0016021	LOC725997
GB52179	GO:0016758	LOC725997
GB52185	GO:0004842	LOC100578041
GB52185	GO:0008270	LOC100578041
GB52186	GO:0004252	LOC409626
GB52189	GO:0000287	LOC413328
GB52189	GO:0004012	LOC413328
GB52189	GO:0005524	LOC413328
GB52189	GO:0016021	LOC413328
GB52190	GO:0001522	LOC551700
GB52190	GO:0003723	LOC551700
GB52190	GO:0008033	LOC551700
GB52190	GO:0009982	LOC551700
GB52191	GO:0004252	LOC724703
GB52192	GO:0005524	LOC411496
GB52195	GO:0008270	LOC411673
GB52203	GO:0042302	CPR13
GB52204	GO:0016021	LOC409183
GB52204	GO:0055085	LOC409183
GB52211	GO:0003676	LOC552046
GB52211	GO:0008270	LOC552046
GB52212	GO:0005737	LOC409675
GB52213	GO:0005201	LOC725800
GB52213	GO:0005509	LOC725800
GB52213	GO:0005578	LOC725800
GB52220	GO:0000287	LOC412100
GB52220	GO:0003676	LOC412100
GB52220	GO:0004523	LOC412100
GB52224	GO:0005509	LOC552589
GB52224	GO:0005886	LOC552589
GB52224	GO:0007156	LOC552589
GB52224	GO:0016021	LOC552589
GB52231	GO:0004672	LOC100576259
GB52231	GO:0005524	LOC100576259
GB52231	GO:0016021	LOC100576259
GB52235	GO:0003677	LOC100577809
GB52235	GO:0005634	LOC100577809
GB52235	GO:0006302	LOC100577809
GB52235	GO:0006310	LOC100577809
GB52244	GO:0003964	Tert
GB52245	GO:0000166	LOC100576862
GB52248	GO:0016021	LOC100576896
GB52251	GO:0004639	LOC551966
GB52251	GO:0005524	LOC551966
GB52251	GO:0006189	LOC551966
GB52252	GO:0004842	LOC411536
GB52252	GO:0008270	LOC411536
GB52252	GO:0016874	LOC411536
GB52254	GO:0004672	LOC727415
GB52254	GO:0005524	LOC727415
GB52255	GO:0003824	LOC552175
GB52255	GO:0046872	LOC552175
GB52256	GO:0003735	LOC552241
GB52256	GO:0005840	LOC552241
GB52256	GO:0006412	LOC552241
GB52256	GO:0008097	LOC552241
GB52258	GO:0003755	LOC551723
GB52258	GO:0006457	LOC551723
GB52259	GO:0004177	LOC100576296
GB52259	GO:0030145	LOC100576296
GB52260	GO:0004044	LOC412619
GB52260	GO:0006189	LOC412619
GB52260	GO:0009113	LOC412619
GB52260	GO:0009116	LOC412619
GB52260	GO:0046872	LOC412619
GB52260	GO:0051536	LOC412619
GB52261	GO:0000055	LOC552280
GB52261	GO:0005623	LOC552280
GB52261	GO:0030036	LOC552280
GB52261	GO:0042273	LOC552280
GB52262	GO:0005524	LOC551442
GB52266	GO:0004252	LOC408618
GB52266	GO:0016021	LOC408618
GB52275	GO:0005576	LOC726880
GB52275	GO:0052689	LOC726880
GB52285	GO:0000287	LOC411809
GB52285	GO:0019509	LOC411809
GB52285	GO:0043874	LOC411809
GB52290	GO:0003676	LOC411059
GB52303	GO:0003676	LOC100579056
GB52303	GO:0046872	LOC100579056
GB52304	GO:0003677	LOC408822
GB52304	GO:0005634	LOC408822
GB52304	GO:0046872	LOC408822
GB52307	GO:0003676	LOC724513
GB52307	GO:0005634	LOC724513
GB52307	GO:0008270	LOC724513
GB52308	GO:0016021	LOC724560
GB52308	GO:0080019	LOC724560
GB52314	GO:0000226	LOC412119
GB52314	GO:0000922	LOC412119
GB52314	GO:0005815	LOC412119
GB52314	GO:0090063	LOC412119
GB52315	GO:0035091	LOC725492
GB52316	GO:0016021	LOC409414
GB52320	GO:0005198	LOC100578903
GB52320	GO:0019028	LOC100578903
GB52322	GO:0016021	LOC724431
GB52322	GO:0016757	LOC724431
GB52325	GO:0016021	LOC724561
GB52328	GO:0008158	LOC100576449
GB52328	GO:0016021	LOC100576449
GB52331	GO:0003700	LOC724640
GB52331	GO:0005634	LOC724640
GB52331	GO:0006351	LOC724640
GB52331	GO:0008270	LOC724640
GB52331	GO:0043401	LOC724640
GB52331	GO:0043565	LOC724640
GB52339	GO:0006914	LOC411870
GB52340	GO:0003700	LOC409246
GB52340	GO:0003707	LOC409246
GB52340	GO:0005634	LOC409246
GB52340	GO:0006351	LOC409246
GB52340	GO:0008270	LOC409246
GB52340	GO:0043565	LOC409246
GB52344	GO:0000166	LOC724425
GB52344	GO:0003676	LOC724425
GB52346	GO:0003676	LOC724599
GB52346	GO:0005524	LOC724599
GB52346	GO:0005634	LOC724599
GB52346	GO:0008026	LOC724599
GB52347	GO:0016021	LOC552075
GB52347	GO:0016491	LOC552075
GB52349	GO:0003677	LOC412700
GB52349	GO:0004003	LOC412700
GB52349	GO:0005524	LOC412700
GB52349	GO:0005634	LOC412700
GB52349	GO:0006289	LOC412700
GB52351	GO:0004418	LOC551872
GB52351	GO:0018160	LOC551872
GB52351	GO:0033014	LOC551872
GB52356	GO:0016012	LOC551772
GB52356	GO:0016021	LOC551772
GB52360	GO:0004114	LOC408699
GB52360	GO:0007165	LOC408699
GB52361	GO:0004984	LOC725205
GB52361	GO:0005549	LOC725205
GB52361	GO:0005886	LOC725205
GB52361	GO:0016021	LOC725205
GB52362	GO:0004984	LOC100577787
GB52362	GO:0005549	LOC100577787
GB52362	GO:0005886	LOC100577787
GB52362	GO:0016021	LOC100577787
GB52363	GO:0004984	Or4
GB52363	GO:0005549	Or4
GB52363	GO:0005886	Or4
GB52363	GO:0016021	Or4
GB52364	GO:0004984	Or5
GB52364	GO:0005549	Or5
GB52364	GO:0005886	Or5
GB52364	GO:0016021	Or5
GB52368	GO:0004984	Or9
GB52368	GO:0005549	Or9
GB52368	GO:0016021	Or9
GB52369	GO:0004984	Or10
GB52369	GO:0005549	Or10
GB52369	GO:0005886	Or10
GB52369	GO:0016021	Or10
GB52370	GO:0004984	Or11
GB52370	GO:0005549	Or11
GB52370	GO:0005886	Or11
GB52370	GO:0016021	Or11
GB52371	GO:0004984	Or12
GB52371	GO:0005549	Or12
GB52371	GO:0005886	Or12
GB52371	GO:0016021	Or12
GB52372	GO:0004984	Or13
GB52372	GO:0005549	Or13
GB52372	GO:0016021	Or13
GB52373	GO:0004984	Or14
GB52373	GO:0005549	Or14
GB52373	GO:0005886	Or14
GB52373	GO:0016021	Or14
GB52374	GO:0004984	LOC100577715
GB52374	GO:0005549	LOC100577715
GB52374	GO:0005886	LOC100577715
GB52374	GO:0016021	LOC100577715
GB52375	GO:0004984	LOC100577671
GB52375	GO:0005549	LOC100577671
GB52375	GO:0005886	LOC100577671
GB52375	GO:0016021	LOC100577671
GB52376	GO:0004984	LOC100577634
GB52376	GO:0005549	LOC100577634
GB52376	GO:0005886	LOC100577634
GB52376	GO:0016021	LOC100577634
GB52377	GO:0004984	LOC100577938
GB52377	GO:0005549	LOC100577938
GB52377	GO:0005886	LOC100577938
GB52377	GO:0016021	LOC100577938
GB52378	GO:0004984	Or19
GB52378	GO:0005549	Or19
GB52378	GO:0005886	Or19
GB52378	GO:0016021	Or19
GB52379	GO:0004984	LOC100577590
GB52379	GO:0005549	LOC100577590
GB52379	GO:0005886	LOC100577590
GB52379	GO:0016021	LOC100577590
GB52381	GO:0004984	LOC725861
GB52381	GO:0005549	LOC725861
GB52381	GO:0005886	LOC725861
GB52381	GO:0016021	LOC725861
GB52385	GO:0004984	Or25
GB52385	GO:0005549	Or25
GB52385	GO:0005886	Or25
GB52385	GO:0016021	Or25
GB52386	GO:0004984	Or27
GB52386	GO:0005549	Or27
GB52386	GO:0005886	Or27
GB52386	GO:0016021	Or27
GB52389	GO:0004984	Or30
GB52389	GO:0005549	Or30
GB52389	GO:0005886	Or30
GB52389	GO:0016021	Or30
GB52390	GO:0004984	LOC726097
GB52390	GO:0005549	LOC726097
GB52390	GO:0005886	LOC726097
GB52390	GO:0016021	LOC726097
GB52391	GO:0004984	LOC100577747
GB52391	GO:0005549	LOC100577747
GB52391	GO:0005886	LOC100577747
GB52391	GO:0016021	LOC100577747
GB52392	GO:0004984	LOC100577334
GB52392	GO:0005549	LOC100577334
GB52392	GO:0005886	LOC100577334
GB52392	GO:0016021	LOC100577334
GB52394	GO:0004984	Or35
GB52394	GO:0005549	Or35
GB52394	GO:0016021	Or35
GB52395	GO:0004984	LOC100577226
GB52395	GO:0005549	LOC100577226
GB52395	GO:0005886	LOC100577226
GB52395	GO:0016021	LOC100577226
GB52396	GO:0004984	Or37
GB52396	GO:0005549	Or37
GB52396	GO:0005886	Or37
GB52396	GO:0016021	Or37
GB52398	GO:0004984	LOC100577101
GB52398	GO:0005549	LOC100577101
GB52398	GO:0005886	LOC100577101
GB52398	GO:0016021	LOC100577101
GB52399	GO:0004984	LOC100577068
GB52399	GO:0005549	LOC100577068
GB52399	GO:0005886	LOC100577068
GB52399	GO:0016021	LOC100577068
GB52400	GO:0004984	Or41
GB52400	GO:0005549	Or41
GB52400	GO:0005886	Or41
GB52400	GO:0016021	Or41
GB52402	GO:0004984	LOC100576984
GB52402	GO:0005549	LOC100576984
GB52402	GO:0005886	LOC100576984
GB52402	GO:0016021	LOC100576984
GB52403	GO:0004984	LOC100576944
GB52403	GO:0005549	LOC100576944
GB52403	GO:0005886	LOC100576944
GB52403	GO:0016021	LOC100576944
GB52404	GO:0004984	LOC100576914
GB52404	GO:0005549	LOC100576914
GB52404	GO:0005886	LOC100576914
GB52404	GO:0016021	LOC100576914
GB52405	GO:0004984	LOC100576881
GB52405	GO:0005549	LOC100576881
GB52405	GO:0005886	LOC100576881
GB52405	GO:0016021	LOC100576881
GB52407	GO:0004984	LOC100576816
GB52407	GO:0005549	LOC100576816
GB52407	GO:0005886	LOC100576816
GB52407	GO:0016021	LOC100576816
GB52408	GO:0004984	LOC100576783
GB52408	GO:0005549	LOC100576783
GB52408	GO:0016021	LOC100576783
GB52410	GO:0004984	Or50
GB52410	GO:0005549	Or50
GB52410	GO:0016021	Or50
GB52413	GO:0004984	Or55
GB52413	GO:0005549	Or55
GB52413	GO:0016021	Or55
GB52414	GO:0004984	Or57
GB52414	GO:0005549	Or57
GB52414	GO:0005886	Or57
GB52414	GO:0016021	Or57
GB52423	GO:0016021	LOC412005
GB52426	GO:0003677	LOC410874
GB52426	GO:0005634	LOC410874
GB52426	GO:0008270	LOC410874
GB52426	GO:0016706	LOC410874
GB52427	GO:0005509	LOC408694
GB52433	GO:0016021	LOC726840
GB52435	GO:0005198	LOC550806
GB52435	GO:0006886	LOC550806
GB52435	GO:0016192	LOC550806
GB52435	GO:0030126	LOC550806
GB52437	GO:0008270	LOC726899
GB52439	GO:0005525	LOC411671
GB52439	GO:0005622	LOC411671
GB52439	GO:0007264	LOC411671
GB52439	GO:0015031	LOC411671
GB52439	GO:0016020	LOC411671
GB52445	GO:0016021	LOC100577255
GB52446	GO:0016021	LOC726987
GB52453	GO:0042981	LOC100578356
GB52453	GO:0043531	LOC100578356
GB52454	GO:0005743	LOC413186
GB52454	GO:0006850	LOC413186
GB52455	GO:0016021	LOC726956
GB52457	GO:0003777	LOC551711
GB52457	GO:0005524	LOC551711
GB52457	GO:0005871	LOC551711
GB52457	GO:0005874	LOC551711
GB52457	GO:0007018	LOC551711
GB52457	GO:0007088	LOC551711
GB52458	GO:0005509	LOC410877
GB52458	GO:0016021	LOC410877
GB52459	GO:0005509	LOC726865
GB52459	GO:0016021	LOC726865
GB52462	GO:0003723	LOC410876
GB52464	GO:0005319	LOC726793
GB52465	GO:0005319	LOC726783
GB52466	GO:0005319	LOC408696
GB52467	GO:0005319	LOC408695
GB52468	GO:0008121	LOC726747
GB52468	GO:0016021	LOC726747
GB52472	GO:0004674	LOC412132
GB52472	GO:0005524	LOC412132
GB52472	GO:0005622	LOC412132
GB52472	GO:0035556	LOC412132
GB52472	GO:0046872	LOC412132
GB52473	GO:0003684	LOC726583
GB52473	GO:0006281	LOC726583
GB52489	GO:0005215	LOC725165
GB52489	GO:0016021	LOC725165
GB52496	GO:0003824	LOC410878
GB52496	GO:0016021	LOC410878
GB52497	GO:0005742	LOC413845
GB52497	GO:0006605	LOC413845
GB52497	GO:0016021	LOC413845
GB52500	GO:0003723	LOC551992
GB52500	GO:0006364	LOC551992
GB52500	GO:0008033	LOC551992
GB52500	GO:0008168	LOC551992
GB52508	GO:0004672	LOC411871
GB52508	GO:0005524	LOC411871
GB52510	GO:0005622	LOC413772
GB52510	GO:0035556	LOC413772
GB52511	GO:0016433	LOC727303
GB52512	GO:0003735	LOC552774
GB52512	GO:0005840	LOC552774
GB52512	GO:0006412	LOC552774
GB52513	GO:0005524	LOC552779
GB52513	GO:0016874	LOC552779
GB52514	GO:0016021	LOC726443
GB52516	GO:0006352	LOC727023
GB52517	GO:0006869	LOC409525
GB52523	GO:0003676	LOC726179
GB52523	GO:0046872	LOC726179
GB52528	GO:0042302	LOC100576886
GB52529	GO:0005737	LOC409581
GB52529	GO:0008290	LOC409581
GB52529	GO:0030036	LOC409581
GB52529	GO:0051016	LOC409581
GB52530	GO:0004853	LOC726501
GB52530	GO:0006782	LOC726501
GB52531	GO:0003746	LOC552572
GB52531	GO:0006452	LOC552572
GB52531	GO:0043022	LOC552572
GB52531	GO:0045901	LOC552572
GB52531	GO:0045905	LOC552572
GB52532	GO:0016021	LOC552566
GB52532	GO:0016746	LOC552566
GB52537	GO:0004134	LOC411488
GB52537	GO:0004135	LOC411488
GB52537	GO:0005978	LOC411488
GB52537	GO:0005980	LOC411488
GB52541	GO:0005524	LOC412741
GB52541	GO:0006812	LOC412741
GB52541	GO:0016021	LOC412741
GB52541	GO:0016887	LOC412741
GB52541	GO:0046872	LOC412741
GB52543	GO:0005215	LOC725617
GB52543	GO:0016021	LOC725617
GB52543	GO:0055085	LOC725617
GB52555	GO:0003677	LOC412878
GB52555	GO:0008270	LOC412878
GB52557	GO:0006886	LOC409439
GB52557	GO:0006888	LOC409439
GB52557	GO:0008270	LOC409439
GB52557	GO:0030127	LOC409439
GB52559	GO:0016021	LOC551163
GB52560	GO:0003723	LOC725197
GB52563	GO:0005524	LOC551881
GB52563	GO:0016514	LOC551881
GB52563	GO:0016887	LOC551881
GB52563	GO:0043044	LOC551881
GB52567	GO:0003676	LOC550940
GB52567	GO:0005524	LOC550940
GB52567	GO:0008026	LOC550940
GB52575	GO:0006914	LOC727278
GB52577	GO:0003676	WRNexo
GB52577	GO:0008408	WRNexo
GB52587	GO:0016021	LOC724630
GB52588	GO:0006886	LOC411239
GB52588	GO:0017119	LOC411239
GB52589	GO:0005622	LOC551513
GB52589	GO:0035556	LOC551513
GB52589	GO:0046872	LOC551513
GB52590	GO:0009058	LOC411959
GB52590	GO:0016491	LOC411959
GB52590	GO:0016740	LOC411959
GB52590	GO:0016788	LOC411959
GB52590	GO:0031177	LOC411959
GB52592	GO:0005634	LOC100576754
GB52595	GO:0003677	LOC551432
GB52596	GO:0003723	nanos
GB52596	GO:0008270	nanos
GB52597	GO:0004252	LOC100576326
GB52600	GO:0008080	LOC413002
GB52601	GO:0003677	LOC100576405
GB52601	GO:0005634	LOC100576405
GB52601	GO:0006355	LOC100576405
GB52612	GO:0005634	LOC724119
GB52613	GO:0008270	LOC725681
GB52614	GO:0003677	LOC409119
GB52614	GO:0005634	LOC409119
GB52618	GO:0005509	LOC412914
GB52619	GO:0016021	LOC100577493
GB52620	GO:0003677	LOC726200
GB52620	GO:0005634	LOC726200
GB52620	GO:0006351	LOC726200
GB52620	GO:0006355	LOC726200
GB52620	GO:0007275	LOC726200
GB52621	GO:0000166	LOC409673
GB52621	GO:0003677	LOC409673
GB52621	GO:0003887	LOC409673
GB52621	GO:0005634	LOC409673
GB52621	GO:0006260	LOC409673
GB52621	GO:0008270	LOC409673
GB52621	GO:0008408	LOC409673
GB52625	GO:0003700	LOC412916
GB52625	GO:0005634	LOC412916
GB52625	GO:0043565	LOC412916
GB52628	GO:0003700	LOC411854
GB52628	GO:0005634	LOC411854
GB52628	GO:0006351	LOC411854
GB52628	GO:0009408	LOC411854
GB52628	GO:0043565	LOC411854
GB52629	GO:0016021	LOC100577949
GB52632	GO:0003998	LOC552639
GB52634	GO:0016021	LOC725578
GB52636	GO:0008270	LOC725654
GB52636	GO:0016021	LOC725654
GB52642	GO:0016788	LOC552728
GB52643	GO:0016788	LOC552734
GB52644	GO:0000276	LOC726120
GB52644	GO:0015078	LOC726120
GB52644	GO:0015986	LOC726120
GB52648	GO:0005794	LOC412913
GB52648	GO:0006810	LOC412913
GB52648	GO:0016021	LOC412913
GB52648	GO:0061025	LOC412913
GB52652	GO:0005634	LOC724152
GB52652	GO:0031144	LOC724152
GB52652	GO:0071630	LOC724152
GB52653	GO:0008299	LOC551189
GB52653	GO:0016740	LOC551189
GB52655	GO:0005622	LOC551140
GB52655	GO:0006886	LOC551140
GB52657	GO:0008270	LOC100579022
GB52657	GO:0016021	LOC100579022
GB52659	GO:0004014	LOC551724
GB52659	GO:0006597	LOC551724
GB52659	GO:0008295	LOC551724
GB52661	GO:0004143	LOC412355
GB52661	GO:0005524	LOC412355
GB52661	GO:0007205	LOC412355
GB52662	GO:0005885	LOC551784
GB52662	GO:0034314	LOC551784
GB52667	GO:0016021	LOC552202
GB52667	GO:0055085	LOC552202
GB52671	GO:0005634	LOC551434
GB52671	GO:0008430	LOC551434
GB52673	GO:0000226	LOC100577816
GB52673	GO:0000922	LOC100577816
GB52673	GO:0005815	LOC100577816
GB52673	GO:0090063	LOC100577816
GB52674	GO:0016021	LOC100577594
GB52676	GO:0002161	LOC726483
GB52676	GO:0004822	LOC726483
GB52676	GO:0005524	LOC726483
GB52676	GO:0005737	LOC726483
GB52676	GO:0006428	LOC726483
GB52677	GO:0003700	LOC551340
GB52677	GO:0043565	LOC551340
GB52679	GO:0016021	LOC409139
GB52684	GO:0005623	LOC410120
GB52684	GO:0006662	LOC410120
GB52684	GO:0015035	LOC410120
GB52684	GO:0045454	LOC410120
GB52686	GO:0005623	LOC410121
GB52686	GO:0016021	LOC410121
GB52686	GO:0045454	LOC410121
GB52687	GO:0003700	LOC724420
GB52687	GO:0005634	LOC724420
GB52687	GO:0008270	LOC724420
GB52687	GO:0030219	LOC724420
GB52687	GO:0030221	LOC724420
GB52687	GO:0030222	LOC724420
GB52687	GO:0043565	LOC724420
GB52687	GO:0048821	LOC724420
GB52688	GO:0000166	LOC409862
GB52688	GO:0003676	LOC409862
GB52689	GO:0005525	LOC724594
GB52689	GO:0005794	LOC724594
GB52689	GO:0007264	LOC724594
GB52689	GO:0015031	LOC724594
GB52691	GO:0003777	LOC724731
GB52691	GO:0005524	LOC724731
GB52691	GO:0005871	LOC724731
GB52691	GO:0005874	LOC724731
GB52691	GO:0007018	LOC724731
GB52693	GO:0004568	LOC551344
GB52693	GO:0005975	LOC551344
GB52693	GO:0006032	LOC551344
GB52694	GO:0004298	LOC411520
GB52694	GO:0005634	LOC411520
GB52694	GO:0005737	LOC411520
GB52694	GO:0005839	LOC411520
GB52694	GO:0051603	LOC411520
GB52695	GO:0036054	LOC552701
GB52695	GO:0036055	LOC552701
GB52695	GO:0070403	LOC552701
GB52696	GO:0051287	LOC725056
GB52696	GO:0055114	LOC725056
GB52697	GO:0000808	LOC552652
GB52697	GO:0003677	LOC552652
GB52697	GO:0005524	LOC552652
GB52697	GO:0005634	LOC552652
GB52697	GO:0006260	LOC552652
GB52698	GO:0016021	LOC725310
GB52698	GO:0016192	LOC725310
GB52700	GO:0016491	LOC410520
GB52701	GO:0005247	LOC408467
GB52701	GO:0016021	LOC408467
GB52702	GO:0016021	LOC552592
GB52702	GO:0022891	LOC552592
GB52704	GO:0006511	LOC725467
GB52704	GO:0031461	LOC725467
GB52705	GO:0016021	LOC100577155
GB52706	GO:0004252	LOC410526
GB52708	GO:0046872	LOC725754
GB52716	GO:0003951	LOC408470
GB52716	GO:0006741	LOC408470
GB52716	GO:0019674	LOC408470
GB52717	GO:0005337	LOC410532
GB52717	GO:0016021	LOC410532
GB52718	GO:0003677	LOC410534
GB52718	GO:0003700	LOC410534
GB52718	GO:0005524	LOC410534
GB52718	GO:0005634	LOC410534
GB52719	GO:0003677	LOC726124
GB52719	GO:0003700	LOC726124
GB52719	GO:0005524	LOC726124
GB52719	GO:0005634	LOC726124
GB52721	GO:0003677	LOC410537
GB52721	GO:0003700	LOC410537
GB52721	GO:0005524	LOC410537
GB52721	GO:0005634	LOC410537
GB52722	GO:0000030	LOC410538
GB52722	GO:0016021	LOC410538
GB52723	GO:0016021	LOC726322
GB52724	GO:0000166	LOC410539
GB52724	GO:0009166	LOC410539
GB52724	GO:0016788	LOC410539
GB52724	GO:0046872	LOC410539
GB52725	GO:0008270	LOC410541
GB52726	GO:0007165	LOC410542
GB52727	GO:0003677	LOC551990
GB52727	GO:0006260	LOC551990
GB52728	GO:0016021	LOC551944
GB52729	GO:0003676	LOC409945
GB52729	GO:0004815	LOC409945
GB52729	GO:0005524	LOC409945
GB52729	GO:0005737	LOC409945
GB52729	GO:0006422	LOC409945
GB52730	GO:0008073	LOC726474
GB52731	GO:0003993	LOC412301
GB52736	GO:0005524	LOC551766
GB52736	GO:0015986	LOC551766
GB52736	GO:0015991	LOC551766
GB52736	GO:0045261	LOC551766
GB52736	GO:0046933	LOC551766
GB52737	GO:0005622	LOC551708
GB52737	GO:0006886	LOC551708
GB52737	GO:0008270	LOC551708
GB52737	GO:0016192	LOC551708
GB52739	GO:0000049	LOC413909
GB52739	GO:0004831	LOC413909
GB52739	GO:0005524	LOC413909
GB52739	GO:0005737	LOC413909
GB52739	GO:0006437	LOC413909
GB52741	GO:0005622	LOC726670
GB52741	GO:0008270	LOC726670
GB52745	GO:0005623	LOC726649
GB52745	GO:0045454	LOC726649
GB52746	GO:0003676	LOC100578743
GB52746	GO:0046872	LOC100578743
GB52749	GO:0005634	LOC551740
GB52749	GO:0006281	LOC551740
GB52749	GO:0030915	LOC551740
GB52751	GO:0003676	LOC551823
GB52751	GO:0004386	LOC551823
GB52751	GO:0005524	LOC551823
GB52753	GO:0000104	LOC409549
GB52753	GO:0006099	LOC409549
GB52753	GO:0009055	LOC409549
GB52753	GO:0016021	LOC409549
GB52753	GO:0045281	LOC409549
GB52754	GO:0000179	LOC552043
GB52756	GO:0000166	LOC408474
GB52756	GO:0009166	LOC408474
GB52756	GO:0016788	LOC408474
GB52756	GO:0046872	LOC408474
GB52759	GO:0005086	LOC408471
GB52759	GO:0032012	LOC408471
GB52761	GO:0003677	LOC410535
GB52761	GO:0003700	LOC410535
GB52761	GO:0005524	LOC410535
GB52761	GO:0005634	LOC410535
GB52762	GO:0005737	LOC410533
GB52762	GO:0017089	LOC410533
GB52762	GO:0051861	LOC410533
GB52768	GO:0004035	LOC410530
GB52768	GO:0016021	LOC410530
GB52774	GO:0004379	LOC552485
GB52774	GO:0006499	LOC552485
GB52775	GO:0004415	LOC406146
GB52775	GO:0005576	LOC406146
GB52775	GO:0005975	LOC406146
GB52775	GO:0006952	LOC406146
GB52775	GO:0016021	LOC406146
GB52779	GO:0005524	LOC410527
GB52779	GO:0006812	LOC410527
GB52779	GO:0016021	LOC410527
GB52779	GO:0016887	LOC410527
GB52779	GO:0046872	LOC410527
GB52780	GO:0004114	LOC410525
GB52780	GO:0007601	LOC410525
GB52781	GO:0005634	LOC725502
GB52781	GO:0006355	LOC725502
GB52781	GO:0043565	LOC725502
GB52786	GO:0016021	LOC408465
GB52786	GO:0016192	LOC408465
GB52789	GO:0003735	LOC552632
GB52789	GO:0005840	LOC552632
GB52789	GO:0006412	LOC552632
GB52790	GO:0006914	LOC725184
GB52791	GO:0008519	LOC552640
GB52791	GO:0016021	LOC552640
GB52792	GO:0008270	LOC725161
GB52793	GO:0016021	LOC412941
GB52793	GO:0022857	LOC412941
GB52796	GO:0043565	LOC413794
GB52797	GO:0006351	LOC413793
GB52797	GO:0006357	LOC413793
GB52797	GO:0032777	LOC413793
GB52798	GO:0016788	LOC100577784
GB52799	GO:0004177	LOC724879
GB52799	GO:0008235	LOC724879
GB52801	GO:0016307	LOC409276
GB52804	GO:0016021	LOC413305
GB52805	GO:0006506	LOC724339
GB52805	GO:0016021	LOC724339
GB52805	GO:0017176	LOC724339
GB52812	GO:0006511	LOC411920
GB52812	GO:0008234	LOC411920
GB52812	GO:0008270	LOC411920
GB52812	GO:0016579	LOC411920
GB52812	GO:0036459	LOC411920
GB52813	GO:0004553	LOC551303
GB52813	GO:0005975	LOC551303
GB52820	GO:0004930	LOC726953
GB52820	GO:0005886	LOC726953
GB52820	GO:0007166	LOC726953
GB52820	GO:0016021	LOC726953
GB52824	GO:0042302	LOC726725
GB52826	GO:0016021	LOC552432
GB52827	GO:0016021	LOC100578253
GB52829	GO:0004568	LOC413324
GB52829	GO:0005975	LOC413324
GB52829	GO:0006032	LOC413324
GB52833	GO:0016021	LOC100578668
GB52841	GO:0007165	LOC100578055
GB52842	GO:0003924	LOC408971
GB52842	GO:0005525	LOC408971
GB52842	GO:0005622	LOC408971
GB52842	GO:0006886	LOC408971
GB52842	GO:0006913	LOC408971
GB52842	GO:0007264	LOC408971
GB52842	GO:0016020	LOC408971
GB52848	GO:0003676	LOC100578705
GB52848	GO:0008270	LOC100578705
GB52849	GO:0003924	LOC413438
GB52849	GO:0005525	LOC413438
GB52852	GO:0003676	LOC411652
GB52852	GO:0046872	LOC411652
GB52854	GO:0005576	LOC413679
GB52854	GO:0006030	LOC413679
GB52854	GO:0008061	LOC413679
GB52854	GO:0016021	LOC413679
GB52855	GO:0000166	LOC727111
GB52855	GO:0003676	LOC727111
GB52855	GO:0003755	LOC727111
GB52855	GO:0006457	LOC727111
GB52860	GO:0004592	LOC727315
GB52860	GO:0015940	LOC727315
GB52864	GO:0016021	LOC724114
GB52879	GO:0004930	LOC412994
GB52879	GO:0016021	LOC412994
GB52882	GO:0006629	LOC726656
GB52895	GO:0016021	LOC412540
GB52895	GO:0022857	LOC412540
GB52904	GO:0003700	LOC551825
GB52904	GO:0005634	LOC551825
GB52904	GO:0006351	LOC551825
GB52904	GO:0008270	LOC551825
GB52904	GO:0043401	LOC551825
GB52904	GO:0043565	LOC551825
GB52907	GO:0016021	LOC413755
GB52910	GO:0004930	Oa1
GB52910	GO:0016021	Oa1
GB52911	GO:0000178	LOC552072
GB52911	GO:0003723	LOC552072
GB52912	GO:0005634	LOC552099
GB52912	GO:0006355	LOC552099
GB52912	GO:0043565	LOC552099
GB52913	GO:0016021	LOC410633
GB52913	GO:0022857	LOC410633
GB52915	GO:0004721	LOC725786
GB52915	GO:0005634	LOC725786
GB52916	GO:0042578	LOC408546
GB52918	GO:0004252	LOC551969
GB52918	GO:0016021	LOC551969
GB52920	GO:0042302	CPR16
GB52929	GO:0000166	sGC-alpha1
GB52929	GO:0004383	sGC-alpha1
GB52929	GO:0005622	sGC-alpha1
GB52929	GO:0020037	sGC-alpha1
GB52929	GO:0035556	sGC-alpha1
GB52933	GO:0016021	LOC411158
GB52946	GO:0003676	LOC551045
GB52946	GO:0005634	LOC551045
GB52947	GO:0007160	LOC408878
GB52947	GO:0016021	LOC408878
GB52948	GO:0016021	LOC551749
GB52948	GO:0016757	LOC551749
GB52953	GO:0000166	Gycbeta1
GB52953	GO:0004383	Gycbeta1
GB52953	GO:0005622	Gycbeta1
GB52953	GO:0020037	Gycbeta1
GB52953	GO:0035556	Gycbeta1
GB52955	GO:0005623	LOC411159
GB52955	GO:0009055	LOC411159
GB52955	GO:0015035	LOC411159
